Persian Speedwell,1
Dock,1
Garlic Mustard,1
Dicots,2
Creeping Thistle,1
Groundsel,1
Shepherd's Purse,1
Fern,1
Dandelions,1
Sticky Weed,1
Watercress,1
Heather,1
Tansy,1
